t,ue_x,ue_y,ue_vx_mps,ue_vy_mps,current_tower,candidate_tower,predictive_model,replay_mode,tower_a_risk_score,tower_b_risk_score,tower_c_risk_score,tower_d_risk_score,tower_a_rss_dbm,tower_a_doppler_hz,tower_a_distance_m,tower_a_blocked,tower_b_rss_dbm,tower_b_doppler_hz,tower_b_distance_m,tower_b_blocked,tower_c_rss_dbm,tower_c_doppler_hz,tower_c_distance_m,tower_c_blocked,tower_d_rss_dbm,tower_d_doppler_hz,tower_d_distance_m,tower_d_blocked
37.4293,667,355,0.0,0.0,TOWER_B,,velocity,0,1.206133,1.25838,1.229767,1.246694,-53.7235,0.0,50.657,1,-33.8734,0.0,20.4044,0,-52.7084,0.0,42.7263,1,-37.7687,0.0,29.6503,0
37.4458,667,355,0.0,0.0,TOWER_B,,velocity,0,1.205842,1.25838,1.229698,1.246694,-52.9379,0.0,50.657,1,-33.8734,0.0,20.4044,0,-50.9782,0.0,42.7263,1,-37.7687,0.0,29.6503,0
37.4643,666,355,-5.8824,0.0,TOWER_B,,velocity,0,1.211209,1.237241,1.217041,1.225228,-54.4035,-113.5708,50.5589,1,-33.9117,87.053,20.4795,0,-50.4839,-88.4876,42.6499,1,-37.7845,52.2396,29.6953,0
37.48,666,355,0.0,0.0,TOWER_B,,velocity,0,1.206207,1.258265,1.229519,1.246646,-53.1868,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.9172,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.4975,666,355,0.0,0.0,TOWER_B,,velocity,0,1.206575,1.258265,1.229553,1.246646,-53.1332,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.4582,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.5143,666,355,0.0,0.0,TOWER_B,,velocity,0,1.206029,1.258265,1.232367,1.246646,-53.409,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.304,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.5298,666,355,0.0,0.0,TOWER_B,,velocity,0,1.206419,1.258265,1.232563,1.246646,-53.3789,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.4016,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.5473,666,355,0.0,0.0,TOWER_B,,velocity,0,1.206891,1.258265,1.232287,1.246646,-52.6049,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.5531,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.5638,666,355,0.0,0.0,TOWER_B,,velocity,0,1.206426,1.258265,1.232471,1.246646,-52.8022,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.3872,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.5811,666,355,0.0,0.0,TOWER_B,,velocity,0,1.21016,1.258265,1.232385,1.246646,-52.9828,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.5989,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.5981,666,355,0.0,0.0,TOWER_B,,velocity,0,1.209162,1.258265,1.232332,1.246646,-53.7697,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.8474,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.6152,666,355,0.0,0.0,TOWER_B,,velocity,0,1.210086,1.258265,1.235326,1.246646,-52.8791,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.2225,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.6317,666,355,0.0,0.0,TOWER_B,,velocity,0,1.210283,1.258265,1.235326,1.246646,-53.8563,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.1622,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.6475,666,355,0.0,0.0,TOWER_B,,velocity,0,1.210213,1.258265,1.235326,1.246646,-53.8529,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.2189,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.6637,666,355,0.0,0.0,TOWER_B,,velocity,0,1.209722,1.258265,1.235326,1.246646,-52.9899,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-52.3903,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.68,666,355,0.0,0.0,TOWER_B,,velocity,0,1.212724,1.258265,1.235326,1.246646,-52.4267,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.7954,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.6969,666,355,0.0,0.0,TOWER_B,,velocity,0,1.212592,1.258265,1.235326,1.246646,-52.3698,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-51.127,0.0,42.6499,1,-37.7845,0.0,29.6953,0
37.7136,666,355,0.0,0.0,TOWER_B,,velocity,0,1.212157,1.258265,1.235326,1.246646,-52.9115,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.7294,666,355,0.0,0.0,TOWER_B,,velocity,0,1.21209,1.258265,1.235326,1.246646,-52.8604,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.7458,666,355,0.0,0.0,TOWER_B,,velocity,0,1.212454,1.258265,1.235326,1.246646,-54.0755,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.762,666,355,0.0,0.0,TOWER_B,,velocity,0,1.212387,1.258265,1.235326,1.246646,-53.9893,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.7786,666,355,0.0,0.0,TOWER_B,,velocity,0,1.215487,1.258265,1.235326,1.246646,-53.1292,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.7944,666,355,0.0,0.0,TOWER_B,,velocity,0,1.21539,1.258265,1.235326,1.246646,-53.0345,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.8107,666,355,0.0,0.0,TOWER_B,,velocity,0,1.215887,1.258265,1.235326,1.246646,-54.4004,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.827,666,355,0.0,0.0,TOWER_B,,velocity,0,1.215362,1.258265,1.235326,1.246646,-52.82,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.8435,666,355,0.0,0.0,TOWER_B,,velocity,0,1.215411,1.258265,1.235326,1.246646,-54.0335,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.8596,666,355,0.0,0.0,TOWER_B,,velocity,0,1.21471,1.258265,1.235326,1.246646,-52.7199,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.8761,666,355,0.0,0.0,TOWER_B,,velocity,0,1.218495,1.258265,1.235326,1.246646,-52.3511,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.8938,666,355,0.0,0.0,TOWER_B,,velocity,0,1.218904,1.258265,1.235326,1.246646,-53.1336,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.9095,666,355,0.0,0.0,TOWER_B,,velocity,0,1.218897,1.258265,1.235326,1.246646,-54.4233,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.9259,666,355,0.0,0.0,TOWER_B,,velocity,0,1.219278,1.258265,1.235326,1.246646,-53.0516,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.9425,666,355,0.0,0.0,TOWER_B,,velocity,0,1.218477,1.258265,1.235326,1.246646,-53.1036,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.9595,666,355,0.0,0.0,TOWER_B,,velocity,0,1.218858,1.258265,1.235326,1.246646,-53.0521,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.976,666,355,0.0,0.0,TOWER_B,,velocity,0,1.221072,1.258265,1.235326,1.246646,-54.4671,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
37.9932,666,355,0.0,0.0,TOWER_B,,velocity,0,1.221007,1.258265,1.235326,1.246646,-52.2303,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.0097,666,355,0.0,0.0,TOWER_B,,velocity,0,1.221573,1.258265,1.235326,1.246646,-53.01,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.0266,666,355,0.0,0.0,TOWER_B,,velocity,0,1.221524,1.258265,1.235326,1.246646,-53.509,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.0448,666,355,0.0,0.0,TOWER_B,,velocity,0,1.221241,1.258265,1.235326,1.246646,-53.6915,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.0608,666,355,0.0,0.0,TOWER_B,,velocity,0,1.221523,1.258265,1.235326,1.246646,-53.551,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.0771,666,355,0.0,0.0,TOWER_B,,velocity,0,1.224205,1.258265,1.235326,1.246646,-52.9627,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.0939,666,355,0.0,0.0,TOWER_B,,velocity,0,1.224432,1.258265,1.235326,1.246646,-53.1421,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.1097,666,355,0.0,0.0,TOWER_B,,velocity,0,1.223821,1.258265,1.235326,1.246646,-52.5834,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.1258,666,355,0.0,0.0,TOWER_B,,velocity,0,1.224028,1.258265,1.235326,1.246646,-52.6813,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.1413,666,355,0.0,0.0,TOWER_B,,velocity,0,1.224654,1.258265,1.235326,1.246646,-52.8994,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.1576,666,355,0.0,0.0,TOWER_B,,velocity,0,1.224439,1.258265,1.235326,1.246646,-52.945,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.1741,666,355,0.0,0.0,TOWER_B,,velocity,0,1.227284,1.258265,1.235326,1.246646,-51.9609,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.1917,666,355,0.0,0.0,TOWER_B,,velocity,0,1.222636,1.258265,1.235326,1.246646,-53.302,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.2079,666,355,0.0,0.0,TOWER_B,,velocity,0,1.222786,1.258265,1.235326,1.246646,-52.4786,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.2255,666,355,0.0,0.0,TOWER_B,,velocity,0,1.222876,1.258265,1.235326,1.246646,-53.3507,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.2428,666,355,0.0,0.0,TOWER_B,,velocity,0,1.222722,1.258265,1.235326,1.246646,-52.29,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.2586,666,355,0.0,0.0,TOWER_B,,velocity,0,1.223436,1.258265,1.235326,1.246646,-52.5501,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.2753,666,355,0.0,0.0,TOWER_B,,velocity,0,1.226352,1.258265,1.235326,1.246646,-52.1507,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.2919,666,355,0.0,0.0,TOWER_B,,velocity,0,1.221575,1.258265,1.235326,1.246646,-52.9863,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.3078,666,355,0.0,0.0,TOWER_B,,velocity,0,1.22142,1.258265,1.235326,1.246646,-52.9971,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.324,666,355,0.0,0.0,TOWER_B,,velocity,0,1.222924,1.258265,1.235326,1.246646,-53.1587,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.341,666,355,0.0,0.0,TOWER_B,,velocity,0,1.2222,1.258265,1.235326,1.246646,-53.8795,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.3581,666,355,0.0,0.0,TOWER_B,,velocity,0,1.222969,1.258265,1.235326,1.246646,-52.7397,0.0,50.5589,1,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.3751,666,355,0.0,0.0,TOWER_B,,velocity,0,1.222703,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.3916,666,355,0.0,0.0,TOWER_B,,velocity,0,1.217468,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.4074,666,355,0.0,0.0,TOWER_B,,velocity,0,1.218085,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.4239,666,355,0.0,0.0,TOWER_B,,velocity,0,1.218294,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.4405,666,355,0.0,0.0,TOWER_B,,velocity,0,1.21802,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.4565,666,355,0.0,0.0,TOWER_B,,velocity,0,1.218257,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.4738,666,355,0.0,0.0,TOWER_B,,velocity,0,1.218544,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.4902,666,355,0.0,0.0,TOWER_B,,velocity,0,1.213601,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.5069,666,355,0.0,0.0,TOWER_B,,velocity,0,1.215142,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.5235,666,355,0.0,0.0,TOWER_B,,velocity,0,1.214318,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.5406,666,355,0.0,0.0,TOWER_B,,velocity,0,1.214331,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.5567,666,355,0.0,0.0,TOWER_B,,velocity,0,1.214205,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.5735,666,355,0.0,0.0,TOWER_B,,velocity,0,1.21313,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.5892,666,355,0.0,0.0,TOWER_B,,velocity,0,1.210735,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.6065,666,355,0.0,0.0,TOWER_B,,velocity,0,1.209741,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.6239,666,355,0.0,0.0,TOWER_B,,velocity,0,1.209841,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.6418,666,355,0.0,0.0,TOWER_B,,velocity,0,1.210673,1.258265,1.235326,1.246646,-43.3311,0.0,50.5589,0,-33.9117,0.0,20.4795,0,-41.558,0.0,42.6499,0,-37.7845,0.0,29.6953,0
38.6583,666,354,0.0,-5.8824,TOWER_B,,velocity,0,1.222179,1.261513,1.216148,1.243615,-43.3272,-22.2189,50.5396,0,-33.8781,-75.9915,20.4137,0,-41.5738,74.8027,42.7144,0,-37.8158,103.3886,29.7846,0
38.6745,666,354,0.0,0.0,TOWER_B,,velocity,0,1.21099,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.6909,666,354,0.0,0.0,TOWER_B,,velocity,0,1.206241,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.7083,666,354,0.0,0.0,TOWER_B,,velocity,0,1.207489,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.7256,666,354,0.0,0.0,TOWER_B,,velocity,0,1.208092,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.7423,666,354,0.0,0.0,TOWER_B,,velocity,0,1.206666,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.7587,666,354,0.0,0.0,TOWER_B,,velocity,0,1.206649,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.7753,666,354,0.0,0.0,TOWER_B,,velocity,0,1.204746,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.7917,666,354,0.0,0.0,TOWER_B,,velocity,0,1.202641,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.8071,666,354,0.0,0.0,TOWER_B,,velocity,0,1.202703,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.8238,666,354,0.0,0.0,TOWER_B,,velocity,0,1.203566,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.84,666,354,0.0,0.0,TOWER_B,,velocity,0,1.203388,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.857,666,354,0.0,0.0,TOWER_B,,velocity,0,1.204583,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.8746,666,354,0.0,0.0,TOWER_B,,velocity,0,1.203006,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.8901,666,354,0.0,0.0,TOWER_B,,velocity,0,1.19959,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.9069,666,354,0.0,0.0,TOWER_B,,velocity,0,1.20075,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.9236,666,354,0.0,0.0,TOWER_B,,velocity,0,1.199111,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.9398,666,354,0.0,0.0,TOWER_B,,velocity,0,1.199889,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.957,666,354,0.0,0.0,TOWER_B,,velocity,0,1.200148,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.9736,666,354,0.0,0.0,TOWER_B,,velocity,0,1.200085,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
38.9907,666,354,0.0,0.0,TOWER_B,,velocity,0,1.196719,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
39.0074,666,354,0.0,0.0,TOWER_B,,velocity,0,1.19592,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
39.0241,666,354,0.0,0.0,TOWER_B,,velocity,0,1.196348,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
39.0408,666,354,0.0,0.0,TOWER_B,,velocity,0,1.196311,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
39.0578,666,354,0.0,0.0,TOWER_B,,velocity,0,1.195006,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
39.0745,666,354,0.0,0.0,TOWER_B,,velocity,0,1.196158,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
39.0912,666,354,0.0,0.0,TOWER_B,,velocity,0,1.192826,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
39.1083,666,354,0.0,0.0,TOWER_B,,velocity,0,1.193793,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
39.1245,666,354,0.0,0.0,TOWER_B,,velocity,0,1.191801,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
39.1415,666,354,0.0,0.0,TOWER_B,,velocity,0,1.190426,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
39.1577,666,354,0.0,0.0,TOWER_B,,velocity,0,1.191344,1.258366,1.235279,1.246553,-43.3272,0.0,50.5396,0,-33.8781,0.0,20.4137,0,-41.5738,0.0,42.7144,0,-37.8158,0.0,29.7846,0
39.1757,665,354,-5.8824,0.0,TOWER_B,,velocity,0,1.17919,1.251787,1.227553,1.242373,-43.3069,-113.6057,50.4415,0,-33.9166,87.5765,20.4893,0,-41.5552,-88.2404,42.6381,0,-37.8316,52.3923,29.8297,0
39.1926,665,354,0.0,0.0,TOWER_B,,velocity,0,1.191505,1.25825,1.235335,1.246505,-55.483,0.0,50.4415,1,-33.9166,0.0,20.4893,0,-41.5552,0.0,42.6381,0,-37.8316,0.0,29.8297,0
39.2099,665,355,0.0,6.25,TOWER_B,,velocity,0,1.180321,1.254736,1.236965,1.249941,-58.0131,23.8882,50.4608,1,-33.9499,80.7852,20.5548,0,-41.5393,-79.452,42.5735,0,-37.8004,-109.5994,29.7405,0
39.225,665,355,0.0,0.0,TOWER_B,,velocity,0,1.193563,1.25815,1.235382,1.246599,-53.6504,0.0,50.4608,1,-33.9499,0.0,20.5548,0,-41.5393,0.0,42.5735,0,-37.8004,0.0,29.7405,0
39.2418,665,355,0.0,0.0,TOWER_B,,velocity,0,1.191125,1.25815,1.235382,1.246599,-57.0464,0.0,50.4608,1,-33.9499,0.0,20.5548,0,-41.5393,0.0,42.5735,0,-37.8004,0.0,29.7405,0
39.2589,665,355,0.0,0.0,TOWER_B,,velocity,0,1.193079,1.25815,1.235382,1.246599,-55.7581,0.0,50.4608,1,-33.9499,0.0,20.5548,0,-41.5393,0.0,42.5735,0,-37.8004,0.0,29.7405,0
39.2777,664,355,-5.8824,0.0,TOWER_B,,velocity,0,1.177114,1.251853,1.228311,1.242492,-56.6124,-113.5535,50.3627,1,-33.9881,87.5389,20.6303,0,-41.5206,-88.2607,42.4972,0,-37.8163,52.8577,29.7861,0
39.2935,664,355,0.0,0.0,TOWER_B,,velocity,0,1.193337,1.258036,1.235438,1.246551,-57.0238,0.0,50.3627,1,-33.9881,0.0,20.6303,0,-41.5206,0.0,42.4972,0,-37.8163,0.0,29.7861,0
39.3095,664,355,0.0,0.0,TOWER_B,,velocity,0,1.191398,1.258036,1.235438,1.246551,-56.6185,0.0,50.3627,1,-33.9881,0.0,20.6303,0,-41.5206,0.0,42.4972,0,-37.8163,0.0,29.7861,0
39.3262,664,356,0.0,6.25,TOWER_B,,velocity,0,1.181368,1.254544,1.237073,1.249982,-56.2867,24.1696,50.3822,1,-34.0212,80.8288,20.6959,0,-41.5048,-79.426,42.4325,0,-37.7852,-109.3454,29.6971,0
