t,ue_x,ue_y,ue_vx_mps,ue_vy_mps,current_tower,candidate_tower,predictive_model,replay_mode,tower_a_rss_dbm,tower_a_doppler_hz,tower_a_distance_m,tower_a_blocked,tower_b_rss_dbm,tower_b_doppler_hz,tower_b_distance_m,tower_b_blocked,tower_c_rss_dbm,tower_c_doppler_hz,tower_c_distance_m,tower_c_blocked,tower_d_rss_dbm,tower_d_doppler_hz,tower_d_distance_m,tower_d_blocked
8.7961,438,262,17.6471,0.0,TOWER_A,TOWER_B,velocity,0,-36.8708,347.2615,27.2029,0,-40.4721,-345.2188,38.4302,0,-40.3774,89.3725,38.0825,0,-43.4038,-246.938,50.9125,0
8.8131,440,262,11.7647,0.0,TOWER_A,,velocity,0,-36.9471,231.5081,27.4029,0,-40.4181,-230.1313,38.2314,0,-40.3916,60.7148,38.1345,0,-43.3747,-164.1738,50.7705,0
8.8302,442,262,11.7647,0.0,TOWER_A,,velocity,0,-37.0229,231.5084,27.6029,0,-40.3637,-230.1166,38.0326,0,-40.4061,61.8432,38.1874,0,-43.3456,-163.7184,50.6288,0
8.8469,445,262,17.6471,0.0,TOWER_A,TOWER_B,velocity,0,-37.1356,347.2634,27.9029,0,-40.2817,-345.1411,37.7345,0,-40.4282,95.2905,38.2687,0,-43.3019,-244.5421,50.4172,0
8.8644,447,262,11.7647,0.0,TOWER_A,,velocity,0,-37.21,231.5093,28.1028,0,-40.2267,-230.0787,37.5357,0,-40.4433,64.6435,38.324,0,-43.2728,-162.563,50.2765,0
8.8823,448,262,5.8824,0.0,TOWER_A,,velocity,0,-37.247,115.7547,28.2028,0,-40.199,-115.0355,37.4363,0,-40.4509,32.6,38.3521,0,-43.2582,-81.1645,50.2064,0
8.8991,450,262,11.7647,0.0,TOWER_A,,velocity,0,-37.3207,231.5098,28.4028,0,-40.1436,-230.0553,37.2376,0,-40.4664,66.3092,38.4089,0,-43.2291,-161.8581,50.0664,0
8.9155,452,262,11.7647,0.0,TOWER_A,,velocity,0,-37.3938,231.5101,28.6028,0,-40.0878,-230.0394,37.0389,0,-40.482,67.4134,38.4666,0,-43.2,-161.3832,49.9267,0
8.9324,454,262,12.5,0.0,TOWER_A,,velocity,0,-37.4664,245.9798,28.8028,0,-40.0317,-244.3996,36.8402,0,-40.4979,72.7947,38.5253,0,-43.1709,-170.9609,49.7875,0
8.9472,456,262,12.5,0.0,TOWER_A,,velocity,0,-37.5385,245.9801,29.0028,0,-39.9754,-244.3821,36.6415,0,-40.514,73.9573,38.585,0,-43.1418,-170.4478,49.6488,0
8.9639,458,262,12.5,0.0,TOWER_A,,velocity,0,-37.6102,245.9804,29.2027,0,-39.9187,-244.3643,36.4428,0,-40.5304,75.1145,38.6456,0,-43.1127,-169.9304,49.5104,0
8.9803,461,262,17.6471,0.0,TOWER_A,TOWER_B,velocity,0,-37.7167,347.2672,29.5027,0,-39.8331,-344.9465,36.1448,0,-40.5554,108.4799,38.7382,0,-43.0691,-238.7945,49.3037,0
8.9973,462,262,5.8824,0.0,TOWER_A,,velocity,0,-37.752,115.7558,29.6027,0,-39.8044,-114.9778,36.0455,0,-40.5638,36.4293,38.7696,0,-43.0546,-79.4741,49.2349,0
9.014,465,262,18.75,0.0,TOWER_A,TOWER_B,velocity,0,-37.857,368.9723,29.9027,0,-39.7179,-366.4496,35.7476,0,-40.5894,118.6817,38.865,0,-43.011,-252.1274,49.0295,0
9.0299,466,262,6.25,0.0,TOWER_A,,velocity,0,-37.8918,122.9908,30.0027,0,-39.6889,-122.1451,35.6483,0,-40.5981,39.844,38.8973,0,-42.9965,-83.9084,48.9612,0
9.0458,467,262,5.8824,0.0,TOWER_A,,velocity,0,-37.9265,115.7561,30.1027,0,-39.6599,-114.9556,35.549,0,-40.6068,37.7662,38.9298,0,-42.9819,-78.846,48.893,0
9.0635,470,262,17.6471,0.0,TOWER_A,TOWER_B,velocity,0,-38.0299,347.269,30.4026,0,-39.5721,-344.8252,35.2511,0,-40.6332,115.6812,39.0287,0,-42.9384,-235.3882,48.6892,0
9.0803,470,262,0.0,0.0,TOWER_A,,velocity,0,-38.0299,0.0,30.4026,0,-39.5721,0.0,35.2511,0,-40.6332,0.0,39.0287,0,-42.9384,0.0,48.6892,0
9.0966,472,262,12.5,0.0,TOWER_A,,velocity,0,-38.0982,245.9825,30.6026,0,-39.5133,-244.2312,35.0525,0,-40.6511,83.0587,39.0958,0,-42.9094,-166.1847,48.5539,0
9.1128,474,262,12.5,0.0,TOWER_A,TOWER_B,velocity,0,-38.1661,245.9828,30.8026,0,-39.4541,-244.2109,34.854,0,-40.6692,84.1709,39.1638,0,-42.8804,-165.6315,48.419,0
9.1289,475,262,6.25,0.0,TOWER_A,,velocity,0,-38.1999,122.9915,30.9026,0,-39.4243,-122.1003,34.7547,0,-40.6784,42.3624,39.1981,0,-42.8659,-82.6766,48.3517,0
9.1443,476,262,6.25,0.0,TOWER_A,,velocity,0,-38.2335,122.9915,31.0026,0,-39.3945,-122.0951,34.6554,0,-40.6875,42.6386,39.2326,0,-42.8514,-82.5369,48.2846,0
9.1621,478,262,11.7647,0.0,TOWER_A,,velocity,0,-38.3006,231.5137,31.2026,0,-39.3346,-229.8063,34.4569,0,-40.7061,81.2966,39.3024,0,-42.8224,-154.8341,48.1506,0
9.1791,479,262,5.8824,0.0,TOWER_A,,velocity,0,-38.3339,115.7569,31.3026,0,-39.3046,-114.8981,34.3577,0,-40.7154,40.9062,39.3376,0,-42.808,-77.2839,48.0838,0
9.1959,481,262,11.7647,0.0,TOWER_A,TOWER_B,velocity,0,-38.4003,231.5141,31.5025,0,-39.2442,-229.7759,34.1592,0,-40.7342,82.8397,39.4088,0,-42.779,-154.0317,47.9505,0
9.2117,482,262,6.25,0.0,TOWER_A,,velocity,0,-38.4333,122.9919,31.6025,0,-39.2139,-122.063,34.0599,0,-40.7437,44.2804,39.4446,0,-42.7646,-81.686,47.884,0
9.229,483,262,5.8824,0.0,TOWER_A,,velocity,0,-38.4663,115.7571,31.7025,0,-39.1834,-114.8776,33.9607,0,-40.7533,41.9308,39.4808,0,-42.7501,-76.7455,47.8177,0
9.2461,486,262,17.6471,0.0,TOWER_A,TOWER_B,velocity,0,-38.5644,347.272,32.0025,0,-39.0917,-344.5854,33.663,0,-40.7822,128.0757,39.5904,0,-42.7068,-229.0077,47.6193,0
9.2623,487,261,6.25,-6.25,TOWER_A,,velocity,0,-38.5966,121.8469,32.1014,0,-39.0571,-137.1108,33.5515,0,-40.8163,159.7897,39.7203,0,-42.7089,11.8795,47.6288,0
9.2779,489,261,12.5,0.0,TOWER_A,TOWER_B,velocity,0,-38.6613,245.9929,32.3014,0,-38.9952,-244.1377,33.353,0,-40.8358,92.109,39.7947,0,-42.6801,-161.0758,47.4976,0
9.2942,491,261,11.7647,0.0,TOWER_A,TOWER_B,velocity,0,-38.7256,231.5229,32.5014,0,-38.933,-229.7555,33.1545,0,-40.8555,87.6885,39.87,0,-42.6514,-151.0415,47.3669,0
9.3122,494,261,17.6471,0.0,TOWER_A,TOWER_B,velocity,0,-38.8214,347.2846,32.8014,0,-38.839,-344.5846,32.8568,0,-40.8854,133.7616,39.9846,0,-42.6084,-225.2908,47.1717,0
9.3276,496,261,12.5,0.0,TOWER_A,TOWER_B,velocity,0,-38.8848,245.9934,33.0014,0,-38.7759,-244.0572,32.6584,0,-40.9056,95.7927,40.0621,0,-42.5797,-158.9744,47.0422,0
9.344,499,261,17.6471,0.0,TOWER_A,TOWER_B,velocity,0,-38.9791,347.285,33.3014,0,-38.6805,-344.5004,32.3608,0,-40.9362,137.4335,40.1798,0,-42.5368,-223.1365,46.8489,0
9.3624,502,260,17.6471,-5.8824,TOWER_A,TOWER_B,velocity,0,-39.0723,346.6039,33.6006,0,-38.5801,-359.0317,32.0506,0,-40.9909,245.3413,40.3911,0,-42.5111,-132.2797,46.7337,0
9.3774,506,260,25.0,0.0,TOWER_A,TOWER_B,velocity,0,-39.1957,491.9985,34.0006,0,-38.4502,-488.0629,31.6538,0,-41.0326,201.3977,40.5532,0,-42.4543,-311.2115,46.4797,0
9.3935,508,260,12.5,0.0,TOWER_A,TOWER_B,velocity,0,-39.2568,245.9993,34.2006,0,-38.3847,-244.0064,31.4554,0,-41.0537,101.7057,40.6355,0,-42.426,-154.9681,46.3534,0
9.4106,512,259,23.5294,-5.8824,TOWER_A,TOWER_B,velocity,0,-39.3779,462.7289,34.6001,0,-38.2481,-473.9398,31.0459,0,-41.1196,299.7973,40.8932,0,-42.387,-198.2892,46.1806,0
9.4274,514,259,11.7647,0.0,TOWER_A,TOWER_B,velocity,0,-39.4379,231.5318,34.8001,0,-38.1813,-229.6748,30.8475,0,-41.1411,98.3138,40.9777,0,-42.3589,-143.7774,46.0562,0
9.4444,516,259,11.7647,0.0,TOWER_A,TOWER_B,velocity,0,-39.4977,231.5318,35.0001,0,-38.114,-229.6506,30.6491,0,-41.1628,99.2372,41.063,0,-42.3308,-143.1572,45.9322,0
9.4612,518,259,12.5,0.0,TOWER_A,TOWER_B,velocity,0,-39.5571,246.0025,35.2001,0,-38.0464,-243.9775,30.4508,0,-41.1847,106.4145,41.1491,0,-42.3028,-151.4402,45.8088,0
9.477,521,258,18.75,-6.25,TOWER_A,TOWER_B,velocity,0,-39.6455,369.0053,35.5,0,-37.9396,-381.5684,30.1405,0,-41.2404,272.051,41.3697,0,-42.2789,-127.8355,45.7039,0
9.4934,522,258,5.8824,0.0,TOWER_A,,velocity,0,-39.6748,115.7664,35.6,0,-37.9053,-114.8365,30.0413,0,-41.2514,50.8758,41.4135,0,-42.265,-70.5104,45.643,0
9.5107,525,258,17.6471,0.0,TOWER_A,TOWER_B,velocity,0,-39.7623,347.2991,35.9,0,-37.8015,-344.4531,29.7437,0,-41.2848,154.6478,41.5462,0,-42.2233,-210.0868,45.4609,0
9.5272,529,258,23.5294,0.0,TOWER_A,TOWER_B,velocity,0,-39.8778,463.0654,36.3,0,-37.6616,-459.1671,29.3471,0,-41.3297,209.7484,41.7259,0,-42.1679,-277.5115,45.22,0
9.5441,530,258,6.25,0.0,TOWER_A,TOWER_B,velocity,0,-39.9064,123.0018,36.4,0,-37.6263,-121.9592,29.2479,0,-41.3411,55.9483,41.7713,0,-42.1541,-73.5393,45.1602,0
9.5598,532,258,12.5,0.0,TOWER_A,TOWER_B,velocity,0,-39.9635,246.0035,36.6,0,-37.5554,-243.8897,29.0496,0,-41.3638,112.8278,41.8626,0,-42.1266,-146.3758,45.0409,0
9.578,534,258,11.1111,0.0,TOWER_A,TOWER_B,velocity,0,-40.0203,218.6698,36.8,0,-37.484,-216.7648,28.8513,0,-41.3867,101.1136,41.9547,0,-42.0991,-129.4821,44.9222,0
9.5948,536,257,11.7647,-5.8824,TOWER_A,TOWER_B,velocity,0,-40.0769,231.8448,37.0001,0,-37.4074,-244.5483,28.64,0,-41.4317,210.1791,42.1361,0,-42.0904,-42.5566,44.8849,0
9.6129,537,256,5.8824,-5.8824,TOWER_A,TOWER_B,velocity,0,-40.1051,116.3887,37.1005,0,-37.3665,-129.4497,28.5281,0,-41.4651,156.3776,42.2711,0,-42.0956,26.0369,44.9071,0
9.629,539,256,11.7647,0.0,TOWER_A,TOWER_B,velocity,0,-40.1612,231.5294,37.3005,0,-37.2938,-229.6557,28.3297,0,-41.4881,108.758,42.3647,0,-42.0684,-134.9177,44.7903,0
9.6458,541,256,11.7647,0.0,TOWER_A,TOWER_B,velocity,0,-40.2169,231.5294,37.5005,0,-37.2206,-229.629,28.1313,0,-41.5113,109.607,42.459,0,-42.0413,-134.2323,44.674,0
9.6617,541,256,0.0,0.0,TOWER_A,,velocity,0,-40.2169,0.0,37.5005,0,-37.2206,0.0,28.1313,0,-41.5113,0.0,42.459,0,-42.0413,0.0,44.674,0
9.6788,543,256,12.5,0.0,TOWER_A,TOWER_B,velocity,0,-40.2723,246.0001,37.7005,0,-37.1468,-243.9519,27.933,0,-41.5346,117.3535,42.5541,0,-42.0143,-141.8878,44.5584,0
9.6943,545,256,12.5,0.0,TOWER_A,TOWER_B,velocity,0,-40.3275,246.0001,37.9005,0,-37.0725,-243.9223,27.7346,0,-41.558,118.2436,42.6499,0,-41.9874,-141.148,44.4433,0
9.7123,546,256,5.8824,0.0,TOWER_A,TOWER_B,velocity,0,-40.355,115.7648,38.0005,0,-37.0352,-114.7799,27.6355,0,-41.5698,55.8524,42.698,0,-41.9739,-66.2475,44.386,0
9.7299,549,256,16.6667,0.0,TOWER_A,TOWER_B,velocity,0,-40.4369,328.0002,38.3005,0,-36.9224,-325.1483,27.3381,0,-41.6053,160.0077,42.8436,0,-41.9337,-186.2017,44.215,0
9.7463,551,255,11.7647,-5.8824,TOWER_A,TOWER_B,velocity,0,-40.4914,232.4277,38.5012,0,-36.8415,-244.5341,27.1267,0,-41.6502,214.429,43.0286,0,-41.9265,-34.847,44.1844,0
9.7639,553,255,11.7647,0.0,TOWER_A,TOWER_B,velocity,0,-40.5454,231.5258,38.7012,0,-36.7651,-229.5687,26.9284,0,-41.674,114.3517,43.127,0,-41.8999,-129.7618,44.072,0
9.7798,554,255,6.25,0.0,TOWER_A,TOWER_B,velocity,0,-40.5723,122.9981,38.8012,0,-36.7266,-121.9506,26.8293,0,-41.6859,60.9646,43.1765,0,-41.8867,-68.7441,44.016,0
9.7954,557,254,18.75,-6.25,TOWER_A,TOWER_B,velocity,0,-40.6528,370.2442,39.102,0,-36.6053,-381.73,26.5189,0,-41.7428,290.9822,43.4126,0,-41.8668,-101.6327,43.9323,0
9.8132,558,254,5.8824,0.0,TOWER_A,TOWER_B,velocity,0,-40.6794,115.7603,39.202,0,-36.5663,-114.8037,26.4197,0,-41.7548,58.0661,43.4626,0,-41.8537,-63.8498,43.8771,0
9.8301,559,254,5.8824,0.0,TOWER_A,TOWER_B,velocity,0,-40.706,115.7604,39.302,0,-36.5271,-114.7964,26.3205,0,-41.7668,58.2651,43.5129,0,-41.8406,-63.6659,43.822,0
9.8462,562,254,17.6471,0.0,TOWER_A,TOWER_B,velocity,0,-40.7852,347.2814,39.602,0,-36.4086,-344.3221,26.0231,0,-41.8031,176.574,43.6646,0,-41.8015,-189.3299,43.6578,0
9.8624,563,254,6.25,0.0,TOWER_A,TOWER_B,velocity,0,-40.8115,122.9955,39.702,0,-36.3688,-121.9393,25.9239,0,-41.8153,62.7452,43.7156,0,-41.7885,-66.8559,43.6033,0
9.8805,566,254,17.6471,0.0,TOWER_A,TOWER_B,velocity,0,-40.89,347.2817,40.002,0,-36.2486,-344.2288,25.6265,0,-41.8519,178.9167,43.8694,0,-41.7496,-187.0767,43.441,0
9.8977,568,254,11.1111,0.0,TOWER_A,TOWER_B,velocity,0,-40.9419,218.659,40.202,0,-36.1676,-216.7063,25.4283,0,-41.8764,113.381,43.9727,0,-41.7238,-117.0718,43.3336,0
9.9149,570,253,12.5,-6.25,TOWER_A,TOWER_B,velocity,0,-40.994,247.5069,40.4031,0,-36.0806,-259.9845,25.2169,0,-41.9212,233.1241,44.1621,0,-41.7185,-26.4113,43.3115,0
9.931,573,253,17.6471,0.0,TOWER_A,TOWER_B,velocity,0,-41.0711,347.2729,40.7031,0,-35.9569,-344.2404,24.9195,0,-41.9582,182.5866,44.3191,0,-41.6803,-182.6916,43.153,0
9.9472,574,252,5.8824,-5.8824,TOWER_A,TOWER_B,velocity,0,-41.097,117.4561,40.8044,0,-35.9099,-129.7324,24.8073,0,-41.9905,159.3663,44.4567,0,-41.6881,38.0655,43.1856,0
9.9641,576,252,12.5,0.0,TOWER_A,TOWER_B,velocity,0,-41.1479,245.9772,41.0044,0,-35.8262,-243.9148,24.6089,0,-42.0152,130.2823,44.5623,0,-41.6629,-127.9088,43.0813,0
9.9799,578,252,11.7647,0.0,TOWER_A,TOWER_B,velocity,0,-41.1986,231.5082,41.2044,0,-35.7419,-229.5347,24.4107,0,-42.04,123.3637,44.6686,0,-41.6378,-119.5976,42.9777,0
9.9974,582,252,23.5294,0.0,TOWER_A,TOWER_B,velocity,0,-41.2993,463.0173,41.6043,0,-35.5712,-458.9358,24.0142,0,-42.09,249.6757,44.883,0,-41.5879,-236.0125,42.7724,0
10.0137,585,252,18.75,0.0,TOWER_A,TOWER_B,velocity,0,-41.3742,368.9675,41.9043,0,-35.4414,-365.631,23.7169,0,-42.1276,200.7003,45.0454,0,-41.5508,-186.1464,42.6203,0
10.03,588,252,18.75,0.0,TOWER_A,TOWER_B,velocity,0,-41.4486,368.968,42.2043,0,-35.3099,-365.5444,23.4196,0,-42.1655,202.4215,45.2093,0,-41.5139,-184.1996,42.4698,0
10.0453,590,251,12.5,-6.25,TOWER_A,TOWER_B,velocity,0,-41.4982,248.0004,42.4058,0,-35.2153,-260.229,23.208,0,-42.21,238.1321,45.4028,0,-41.5108,-14.7751,42.4572,0
10.0621,595,251,31.25,0.0,TOWER_A,TOWER_B,velocity,0,-41.6204,614.9269,42.9057,0,-34.9904,-609.2533,22.7126,0,-42.2734,343.3173,45.68,0,-41.4505,-298.6747,42.2121,0
10.077,598,251,18.75,0.0,TOWER_A,TOWER_B,velocity,0,-41.693,368.9568,43.2057,0,-34.8531,-365.4594,22.4154,0,-42.3117,207.6494,45.8481,0,-41.4146,-177.1904,42.0672,0
10.0942,601,250,18.75,-6.25,TOWER_A,TOWER_B,velocity,0,-41.7655,371.2046,43.5074,0,-34.7075,-382.2847,22.1045,0,-42.3688,310.306,46.1,0,-41.401,-66.4605,42.012,0
10.1104,605,250,25.0,0.0,TOWER_A,TOWER_B,velocity,0,-41.8609,491.9254,43.9073,0,-34.519,-487.2862,21.7083,0,-42.4202,281.4343,46.3276,0,-41.3542,-229.3929,41.824,0
10.1273,610,250,27.7778,0.0,TOWER_A,TOWER_B,velocity,0,-41.9789,546.5858,44.4072,0,-34.2786,-541.1801,21.2132,0,-42.4847,316.6378,46.6154,0,-41.2966,-249.7235,41.5933,0
10.1435,612,250,12.5,0.0,TOWER_A,TOWER_B,velocity,0,-42.0257,245.964,44.6072,0,-34.1808,-243.484,21.0152,0,-42.5106,143.1858,46.7316,0,-41.2737,-111.4364,41.5023,0
10.1608,615,250,18.75,0.0,TOWER_A,TOWER_B,velocity,0,-42.0956,368.9467,44.9071,0,-34.0325,-365.1164,20.7183,0,-42.5497,216.3362,46.9068,0,-41.2398,-165.0242,41.3673,0
10.1769,620,250,29.4118,0.0,TOWER_A,TOWER_B,velocity,0,-42.211,578.742,45.407,0,-33.7807,-572.4278,20.2237,0,-42.615,343.3625,47.2017,0,-41.1839,-253.2191,41.1461,0
10.1927,624,250,25.0,0.0,TOWER_B,,velocity,0,-42.3024,491.932,45.807,0,-33.5748,-486.3431,19.8283,0,-42.6675,294.5401,47.4401,0,-41.1399,-211.3439,40.9727,0
10.2109,628,250,23.5294,0.0,TOWER_B,,velocity,0,-42.393,462.996,46.2069,0,-33.3649,-457.5142,19.433,0,-42.7202,279.7004,47.6806,0,-41.0965,-195.2021,40.8025,0
10.2299,633,250,29.4118,0.0,TOWER_B,,velocity,0,-42.5051,578.7469,46.7069,0,-33.0966,-571.5239,18.9391,0,-42.7864,353.4444,47.9843,0,-41.0431,-238.1249,40.5942,0
10.2438,636,250,17.6471,0.0,TOWER_B,,velocity,0,-42.5719,347.2488,47.0068,0,-32.9324,-342.773,18.643,0,-42.8262,213.4206,48.168,0,-41.0116,-140.733,40.4717,0
10.2598,639,250,18.75,0.0,TOWER_B,,velocity,0,-42.6382,368.9525,47.3068,0,-32.7655,-364.0388,18.3469,0,-42.8662,228.1816,48.353,0,-40.9805,-147.2324,40.3511,0
10.2763,642,250,17.6471,0.0,TOWER_B,,velocity,0,-42.704,347.25,47.6067,0,-32.5961,-342.4691,18.051,0,-42.9062,216.0823,48.5391,0,-40.9498,-136.391,40.2323,0
10.2938,646,250,23.5294,0.0,TOWER_B,,velocity,0,-42.7912,463.0011,48.0067,0,-32.3658,-456.3325,17.6567,0,-42.9597,290.4307,48.7889,0,-40.9095,-177.938,40.0769,0
10.31,650,250,25.0,0.0,TOWER_B,,velocity,0,-42.8777,491.9398,48.4066,0,-32.1306,-484.5204,17.2627,0,-43.0134,311.0108,49.0408,0,-40.8699,-184.8496,39.9249,0
10.3288,654,250,23.5294,0.0,TOWER_B,,velocity,0,-42.9635,463.0032,48.8066,0,-31.8901,-455.6837,16.8689,0,-43.0672,294.9663,49.2946,0,-40.831,-169.9691,39.7764,0
10.3438,661,250,41.1765,0.0,TOWER_B,,velocity,0,-43.1119,810.2587,49.5065,0,-31.4558,-796.3142,16.1805,0,-43.1617,522.9373,49.7434,0,-40.7649,-284.9873,39.5248,0
10.3607,665,252,23.5294,11.7647,TOWER_B,,velocity,0,-43.1952,460.2482,49.9036,0,-31.2255,-406.6886,15.8269,0,-43.1841,126.3311,49.8507,0,-40.6784,-376.8497,39.1981,0
10.3778,670,253,29.4118,5.8824,TOWER_B,,velocity,0,-43.2988,577.6549,50.4025,0,-30.9125,-540.4391,15.3587,0,-43.2367,294.1364,50.1028,0,-40.608,-302.3914,38.9344,0
10.3944,673,254,18.75,6.25,TOWER_B,,velocity,0,-43.3605,368.0234,50.7016,0,-30.7272,-331.7966,15.0881,0,-43.2623,152.5706,50.226,0,-40.556,-237.1719,38.7408,0
10.4106,675,255,11.7647,5.8824,TOWER_B,,velocity,0,-43.4014,230.8464,50.9009,0,-30.608,-197.9054,14.9164,0,-43.2744,67.9161,50.2842,0,-40.513,-184.5368,38.5811,0
10.4274,678,255,17.6471,0.0,TOWER_B,,velocity,0,-43.4627,347.2931,51.2009,0,-30.4023,-337.2071,14.625,0,-43.3158,232.5208,50.4846,0,-40.487,-110.0963,38.4849,0
10.4443,680,256,12.5,6.25,TOWER_B,,velocity,0,-43.5032,245.5231,51.4004,0,-30.2808,-207.6202,14.4554,0,-43.3282,74.4659,50.5446,0,-40.4441,-193.8399,38.327,0
10.4605,682,256,11.7647,0.0,TOWER_B,,velocity,0,-43.5437,231.531,51.6004,0,-30.1402,-224.0351,14.2618,0,-43.356,156.2454,50.6794,0,-40.4272,-71.3993,38.2649,0
10.477,682,256,0.0,0.0,TOWER_B,,velocity,0,-43.5437,0.0,51.6004,0,-30.1402,0.0,14.2618,0,-43.356,0.0,50.6794,0,-40.4272,0.0,38.2649,0
10.4923,683,256,6.25,0.0,TOWER_B,,velocity,0,-43.5639,123.0008,51.7004,0,-30.0693,-118.9631,14.1651,0,-43.3698,83.1373,50.7469,0,-40.4188,-37.6397,38.2341,0
10.509,686,257,18.75,6.25,TOWER_B,,velocity,0,-43.6241,368.7681,52.0001,0,-29.8734,-322.9568,13.9014,0,-43.3965,160.773,50.8768,0,-40.368,-227.9128,38.048,0
10.5255,686,257,0.0,0.0,TOWER_B,,velocity,0,-43.6241,0.0,52.0001,0,-29.8734,0.0,13.9014,0,-43.3965,0.0,50.8768,0,-40.368,0.0,38.048,0
10.5415,688,258,12.5,6.25,TOWER_B,,velocity,0,-43.6641,246.0035,52.2,0,-29.7487,-202.375,13.7361,0,-43.4094,78.2344,50.94,0,-40.3254,-190.2172,37.893,0
10.5582,690,258,11.7647,0.0,TOWER_B,,velocity,0,-43.704,231.5327,52.4,0,-29.6019,-222.2331,13.544,0,-43.4374,158.6561,51.0768,0,-40.3093,-67.316,37.8344,0
10.575,692,258,12.5,0.0,TOWER_B,,velocity,0,-43.7437,246.0035,52.6,0,-29.4532,-235.8305,13.3522,0,-43.4653,169.081,51.2141,0,-40.2934,-70.33,37.7767,0
10.5909,694,258,12.5,0.0,TOWER_B,,velocity,0,-43.7832,246.0035,52.8,0,-29.3026,-235.5255,13.1605,0,-43.4933,169.5858,51.3517,0,-40.2777,-69.1314,37.72,0
10.607,694,259,0.0,5.8824,TOWER_B,,velocity,0,-43.7832,0.2193,52.8001,0,-29.3257,34.2302,13.1898,0,-43.4786,-83.7556,51.2793,0,-40.2512,-111.0769,37.6241,0
10.6244,697,260,18.75,6.25,TOWER_B,,velocity,0,-43.8423,369.4659,53.1004,0,-29.1216,-312.876,12.9341,0,-43.5061,167.7029,51.4149,0,-40.2013,-219.7604,37.4445,0
10.6399,698,261,5.8824,5.8824,TOWER_B,,velocity,0,-43.862,116.4173,53.2008,0,-29.0703,-72.8571,12.8705,0,-43.5057,-2.4769,51.4125,0,-40.1669,-142.9984,37.3209,0
10.6577,699,261,5.8824,0.0,TOWER_B,,velocity,0,-43.8816,115.7645,53.3008,0,-28.9933,-109.643,12.7758,0,-43.5198,80.7271,51.4822,0,-40.1593,-31.3522,37.2937,0
10.6744,700,261,5.8824,0.0,TOWER_B,,velocity,0,-43.9012,115.7645,53.4008,0,-28.9158,-109.5487,12.6811,0,-43.5339,80.8424,51.552,0,-40.1517,-31.0643,37.2667,0
10.6915,702,261,11.7647,0.0,TOWER_B,,velocity,0,-43.9401,231.5291,53.6008,0,-28.7592,-218.7069,12.492,0,-43.5621,162.1432,51.6919,0,-40.1368,-60.9729,37.2136,0
10.7082,703,261,5.8824,0.0,TOWER_B,,velocity,0,-43.9595,115.7646,53.7008,0,-28.6801,-109.2525,12.3976,0,-43.5763,81.1855,51.762,0,-40.1295,-30.1966,37.1874,0
10.7261,705,261,11.7647,0.0,TOWER_B,,velocity,0,-43.9983,231.5291,53.9008,0,-28.5203,-218.0869,12.209,0,-43.6045,162.8237,51.9024,0,-40.115,-59.2304,37.1357,0
10.7428,706,261,5.8824,0.0,TOWER_B,,velocity,0,-44.0176,115.7646,54.0008,0,-28.4396,-108.9353,12.1149,0,-43.6186,81.5244,51.9728,0,-40.1079,-29.3235,37.1102,0
10.7591,707,261,5.8824,0.0,TOWER_B,,velocity,0,-44.0369,115.7646,54.1008,0,-28.3584,-108.8246,12.0208,0,-43.6327,81.6364,52.0433,0,-40.1008,-29.0313,37.085,0
10.7769,709,262,11.7647,5.8824,TOWER_B,,velocity,0,-44.0755,232.3792,54.3015,0,-28.2251,-175.5806,11.868,0,-43.6469,82.1923,52.1138,0,-40.0595,-169.2378,36.9385,0
10.7931,710,262,6.25,0.0,TOWER_B,,velocity,0,-44.0947,122.9984,54.4015,0,-28.1427,-114.9105,11.7745,0,-43.661,87.2108,52.1847,0,-40.0526,-29.9891,36.914,0
10.8092,713,262,17.6471,0.0,TOWER_B,,velocity,0,-44.152,347.2898,54.7015,0,-27.892,-323.2859,11.4948,0,-43.7035,247.229,52.3978,0,-40.0322,-82.0125,36.842,0
10.8267,714,262,6.25,0.0,TOWER_B,,velocity,0,-44.171,122.9985,54.8015,0,-27.8073,-114.3525,11.4018,0,-43.7177,87.6758,52.469,0,-40.0256,-28.7306,36.8185,0
10.8423,717,263,17.6471,5.8824,TOWER_B,,velocity,0,-44.2281,348.3353,55.1023,0,-27.5854,-275.8925,11.1615,0,-43.7463,168.1042,52.6135,0,-39.9784,-191.406,36.6521,0
10.8598,718,263,6.25,0.0,TOWER_B,,velocity,0,-44.247,122.9967,55.2023,0,-27.4989,-113.3418,11.0693,0,-43.7605,88.25,52.6852,0,-39.972,-27.5355,36.6296,0
10.8746,719,263,6.25,0.0,TOWER_B,,velocity,0,-44.2658,122.9967,55.3023,0,-27.4118,-113.172,10.9772,0,-43.7747,88.363,52.757,0,-39.9656,-27.2162,36.6074,0
10.891,720,263,6.25,0.0,TOWER_B,,velocity,0,-44.2847,122.9968,55.4023,0,-27.3242,-112.9979,10.8853,0,-43.7889,88.4756,52.8289,0,-39.9594,-26.8964,36.5854,0
10.9086,722,264,12.5,6.25,TOWER_B,,velocity,0,-44.3224,247.3165,55.6032,0,-27.1865,-174.0412,10.7424,0,-43.8037,92.5355,52.9037,0,-39.9192,-172.8023,36.4445,0
